,missions_been_on,failed_missions_been_on,missions_voted_up1,missions_voted_up2,missions_voted_up3,missions_voted_up4,missions_voted_up5,missions_voted_up6,missions_voted_down1,missions_voted_down2,missions_voted_down3,missions_voted_down4,missions_voted_down5,missions_voted_down6,Spy
11235,1,1,3,0,0,1,0,0,0,0,0,0,0,0,1
11236,1,1,3,0,0,1,0,0,0,0,0,0,0,0,1
11237,2,1,2,0,0,0,0,0,0,0,1,1,0,0,0
11238,2,1,2,0,0,0,0,0,0,0,1,1,0,0,0
11239,1,1,3,1,0,0,1,0,0,0,0,0,0,0,1
11240,1,1,3,1,0,0,1,0,0,0,0,0,0,0,1
11241,1,1,3,1,0,0,1,0,0,0,0,0,0,0,1
11242,1,1,1,2,2,0,0,0,0,0,0,0,0,0,1
11243,1,1,1,2,2,0,0,0,0,0,0,0,0,0,1
11244,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0
11245,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0
11246,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0
11247,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0
11248,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0
11249,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0
11250,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
11251,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
11252,1,1,2,0,1,0,0,0,0,0,0,0,0,0,1
11253,1,1,2,0,1,0,0,0,0,0,0,0,0,0,1
11254,1,1,1,2,1,0,0,0,0,0,0,0,0,0,1
11255,1,1,1,2,1,0,0,0,0,0,0,0,0,0,1
11256,1,1,3,1,0,1,0,0,0,0,0,0,0,0,1
11257,1,1,3,1,0,1,0,0,0,0,0,0,0,0,1
11258,1,1,3,1,0,1,0,0,0,0,0,0,0,0,1
11259,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1
11260,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1
11261,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1
11262,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1
11263,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0
11264,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0
11265,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0
11266,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0
11267,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0
11268,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1
11269,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1
11270,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1
11271,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1
11272,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
11273,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
11274,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1
11275,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1
11276,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1
11277,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1
11278,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1
11279,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1
11280,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1
11281,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1
11282,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0
11283,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0
11284,1,1,1,2,1,0,0,0,0,0,0,0,0,0,1
11285,1,1,1,2,1,0,0,0,0,0,0,0,0,0,1
11286,1,1,1,2,0,1,0,0,0,0,0,0,0,0,1
11287,1,1,1,2,0,1,0,0,0,0,0,0,0,0,1
11288,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0
11289,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0
11290,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
11291,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
11292,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
11293,1,1,2,0,1,1,0,0,0,0,0,0,0,0,1
11294,1,1,2,0,1,1,0,0,0,0,0,0,0,0,1
11295,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1
11296,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1
11297,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0
11298,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0
11299,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0
11300,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0
11301,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1
11302,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1
11303,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1
11304,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
11305,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
11306,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0
11307,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0
11308,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
11309,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
11310,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
11311,1,1,3,0,0,1,0,0,0,0,0,0,0,0,1
11312,1,1,3,0,0,1,0,0,0,0,0,0,0,0,1
11313,1,1,3,0,0,1,0,0,0,0,0,0,0,0,1
11314,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1
11315,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1
11316,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
11317,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
11318,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
11319,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0
11320,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0
11321,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0
11322,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0
11323,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0
11324,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1
11325,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1
11326,1,1,1,2,0,1,0,0,0,0,0,0,0,0,1
11327,1,1,1,2,0,1,0,0,0,0,0,0,0,0,1
11328,1,1,1,2,0,1,0,0,0,0,0,0,0,0,1
11329,1,0,2,1,1,0,0,0,1,1,0,0,0,0,0
11330,1,0,2,1,1,0,0,0,1,1,0,0,0,0,0
11331,1,1,2,0,0,0,0,0,0,1,0,1,0,0,0
11332,1,1,2,0,0,0,0,0,0,1,0,1,0,0,0
11333,1,1,2,0,0,0,0,0,0,1,0,1,0,0,0
11334,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0
11335,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0
11336,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0
11337,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0
11338,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0
11339,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0
11340,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
11341,3,1,1,1,0,0,1,0,1,1,0,0,0,0,0
11342,3,1,1,1,0,0,1,0,1,1,0,0,0,0,0
11343,0,0,2,3,1,0,0,0,0,0,0,0,0,0,1
11344,0,0,2,3,1,0,0,0,0,0,0,0,0,0,1
11345,1,1,2,2,0,0,1,0,0,0,0,0,0,0,1
11346,1,1,2,2,0,0,1,0,0,0,0,0,0,0,1
11347,1,1,2,2,0,0,1,0,0,0,0,0,0,0,1
11348,1,1,2,2,0,0,1,0,0,0,0,0,0,0,1
11349,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
11350,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
11351,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
11352,2,2,2,1,1,1,0,0,0,0,0,0,0,0,1
11353,2,2,2,1,1,1,0,0,0,0,0,0,0,0,1
11354,2,2,2,1,1,1,0,0,0,0,0,0,0,0,1
11355,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0
11356,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0
11357,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1
11358,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1
11359,2,2,3,0,1,0,1,0,0,0,0,0,0,0,1
11360,2,2,3,0,1,0,1,0,0,0,0,0,0,0,1
11361,2,2,3,0,1,0,1,0,0,0,0,0,0,0,1
11362,2,1,1,0,0,0,0,0,2,0,0,1,0,0,0
11363,2,1,1,0,0,0,0,0,2,0,0,1,0,0,0
11364,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0
11365,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0
11366,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0
11367,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0
11368,4,2,2,1,0,1,1,0,0,0,0,0,0,0,0
11369,4,2,2,1,0,1,1,0,0,0,0,0,0,0,0
11370,4,2,2,1,0,1,1,0,0,0,0,0,0,0,0
11371,1,1,1,1,2,0,0,0,0,0,0,0,0,0,1
11372,1,1,1,1,2,0,0,0,0,0,0,0,0,0,1
11373,1,1,1,1,2,0,0,0,0,0,0,0,0,0,1
11374,1,1,0,2,1,0,0,0,1,0,0,0,0,0,0
11375,1,1,0,2,1,0,0,0,1,0,0,0,0,0,0
11376,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0
11377,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0
11378,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0
11379,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0
11380,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1
11381,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1
11382,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1
11383,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1
11384,1,1,2,0,1,0,0,0,0,0,0,0,0,0,1
11385,1,1,2,0,1,0,0,0,0,0,0,0,0,0,1
11386,1,1,2,0,1,0,0,0,0,0,0,0,0,0,1
11387,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0
11388,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0
11389,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0
11390,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0
11391,0,0,3,1,3,0,0,0,0,0,0,0,0,0,1
11392,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1
11393,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1
11394,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1
11395,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1
11396,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1
11397,1,1,2,0,1,0,0,0,0,0,0,0,0,0,1
11398,1,1,2,0,1,0,0,0,0,0,0,0,0,0,1
11399,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
11400,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
11401,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
11402,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
11403,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
11404,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
11405,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
11406,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
11407,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
11408,2,0,1,2,1,1,0,0,0,0,0,0,0,0,0
11409,2,0,1,2,1,1,0,0,0,0,0,0,0,0,0
11410,2,2,2,1,0,0,1,0,0,0,0,0,0,0,1
11411,2,2,2,1,0,0,1,0,0,0,0,0,0,0,1
11412,2,2,2,1,0,0,1,0,0,0,0,0,0,0,1
11413,2,2,2,1,0,0,1,0,0,0,0,0,0,0,1
11414,0,0,2,3,1,0,0,0,0,0,0,0,0,0,1
11415,0,0,2,3,1,0,0,0,0,0,0,0,0,0,1
11416,2,1,1,2,1,0,1,0,0,0,0,0,0,0,0
11417,2,1,1,2,1,0,1,0,0,0,0,0,0,0,0
11418,2,1,1,2,1,0,1,0,0,0,0,0,0,0,0
11419,2,1,1,2,1,0,1,0,0,0,0,0,0,0,0
11420,2,1,1,1,0,0,1,0,1,1,0,0,0,0,0
11421,2,1,1,1,0,0,1,0,1,1,0,0,0,0,0
11422,3,2,2,1,1,0,0,1,0,0,0,0,0,0,0
11423,3,2,2,1,1,0,0,1,0,0,0,0,0,0,0
11424,3,2,2,1,1,0,0,1,0,0,0,0,0,0,0
11425,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
11426,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
11427,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
11428,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
11429,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0
11430,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0
11431,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0
11432,2,0,1,2,1,1,0,0,0,0,0,0,0,0,0
11433,2,0,1,2,1,1,0,0,0,0,0,0,0,0,0
11434,2,0,1,2,1,1,0,0,0,0,0,0,0,0,0
11435,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1
11436,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1
11437,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0
11438,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0
11439,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0
11440,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
11441,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
11442,3,1,2,0,1,2,0,0,0,1,1,1,0,0,0
11443,3,1,2,0,1,2,0,0,0,1,1,1,0,0,0
11444,0,0,3,0,1,1,0,0,0,0,0,0,0,0,1
11445,0,0,3,0,1,1,0,0,0,0,0,0,0,0,1
11446,0,0,3,0,1,1,0,0,0,0,0,0,0,0,1
11447,0,0,3,0,1,1,0,0,0,0,0,0,0,0,1
11448,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
11449,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
11450,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0
11451,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0
11452,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0
11453,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
11454,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
11455,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
11456,1,1,1,0,2,0,0,0,0,0,0,0,0,0,1
11457,1,1,1,0,2,0,0,0,0,0,0,0,0,0,1
11458,1,1,1,0,2,0,0,0,0,0,0,0,0,0,1
11459,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1
11460,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1
11461,0,0,2,0,2,1,0,0,0,0,0,0,0,0,1
11462,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1
11463,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1
11464,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
11465,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
11466,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
11467,1,1,2,0,2,0,0,1,0,0,0,0,0,0,1
11468,1,1,2,0,2,0,0,1,0,0,0,0,0,0,1
11469,1,1,2,0,2,0,0,1,0,0,0,0,0,0,1
11470,0,0,2,0,1,1,0,0,0,0,0,0,0,0,1
11471,0,0,2,0,1,1,0,0,0,0,0,0,0,0,1
11472,0,0,2,0,1,1,0,0,0,0,0,0,0,0,1
11473,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0
11474,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0
11475,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1
11476,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1
11477,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1
11478,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1
11479,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0
11480,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0
11481,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1
11482,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1
11483,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1
11484,1,1,2,0,1,1,0,0,0,0,0,0,0,0,1
11485,1,1,2,0,1,1,0,0,0,0,0,0,0,0,1
11486,1,1,2,0,1,1,0,0,0,0,0,0,0,0,1
11487,1,1,2,0,1,1,0,0,0,0,0,0,0,0,1
11488,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
11489,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
11490,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1
11491,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
11492,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
11493,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0
11494,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0
11495,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0
11496,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0
11497,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0
11498,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0
11499,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0
11500,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0
11501,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0
11502,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0
11503,0,0,2,0,1,1,0,0,0,0,0,0,0,0,1
11504,0,0,2,0,1,1,0,0,0,0,0,0,0,0,1
11505,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
11506,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
11507,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0
11508,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0
11509,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0
11510,1,1,2,0,1,0,0,0,0,0,0,0,0,0,1
11511,1,1,2,0,1,0,0,0,0,0,0,0,0,0,1
11512,1,1,2,0,1,0,0,0,0,0,0,0,0,0,1
11513,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0
11514,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0
11515,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0
11516,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0
11517,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1
11518,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1
11519,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1
11520,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1
11521,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1
11522,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1
11523,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0
11524,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0
11525,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0
11526,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0
11527,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0
11528,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0
11529,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0
11530,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1
11531,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1
11532,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1
11533,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
11534,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
11535,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
11536,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0
11537,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0
11538,4,2,3,1,0,1,0,0,0,0,0,0,0,0,0
11539,4,2,3,1,0,1,0,0,0,0,0,0,0,0,0
11540,4,2,3,1,0,1,0,0,0,0,0,0,0,0,0
11541,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
11542,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
11543,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
11544,3,1,2,2,0,0,1,0,0,0,0,0,0,0,0
11545,3,1,2,2,0,0,1,0,0,0,0,0,0,0,0
11546,3,1,2,2,0,0,1,0,0,0,0,0,0,0,0
11547,2,0,3,0,2,0,0,0,0,0,0,0,0,0,0
11548,2,0,3,0,2,0,0,0,0,0,0,0,0,0,0
11549,2,0,3,0,2,0,0,0,0,0,0,0,0,0,0
11550,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1
11551,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1
11552,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0
11553,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0
11554,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0
11555,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0
11556,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0
11557,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0
11558,0,0,1,2,1,1,0,0,0,0,0,0,0,0,1
11559,0,0,1,2,1,1,0,0,0,0,0,0,0,0,1
11560,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
11561,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
11562,2,1,1,1,2,0,0,0,0,1,0,0,0,0,0
11563,2,1,1,1,2,0,0,0,0,1,0,0,0,0,0
11564,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0
11565,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0
11566,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1
11567,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1
11568,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1
11569,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1
11570,1,0,1,1,0,1,0,0,0,2,0,0,0,0,0
11571,1,0,1,1,0,1,0,0,0,2,0,0,0,0,0
11572,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0
11573,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0
11574,2,2,3,0,1,1,0,0,0,0,0,0,0,0,1
11575,2,2,3,0,1,1,0,0,0,0,0,0,0,0,1
11576,2,2,3,0,1,1,0,0,0,0,0,0,0,0,1
11577,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
11578,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
11579,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
11580,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
11581,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
11582,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0
11583,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0
11584,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0
11585,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0
11586,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1
11587,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1
11588,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1
11589,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0
11590,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0
11591,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0
11592,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
11593,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
11594,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
11595,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
11596,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0
11597,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0
11598,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0
11599,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
11600,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
11601,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
11602,3,1,2,0,1,2,0,0,0,1,1,1,0,0,0
11603,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0
11604,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0
11605,1,0,2,0,2,0,0,0,1,0,0,0,0,0,0
11606,1,1,2,0,1,1,0,0,0,0,0,0,0,0,1
11607,1,1,2,0,1,1,0,0,0,0,0,0,0,0,1
11608,1,1,2,0,1,1,0,0,0,0,0,0,0,0,1
11609,1,1,2,2,1,0,0,0,0,0,0,0,0,0,1
11610,1,1,2,2,1,0,0,0,0,0,0,0,0,0,1
11611,1,1,2,1,0,1,0,0,0,0,0,0,0,0,1
11612,1,1,2,1,0,1,0,0,0,0,0,0,0,0,1
11613,1,1,2,1,0,1,0,0,0,0,0,0,0,0,1
11614,1,0,1,0,0,1,0,0,2,1,0,0,0,0,0
11615,1,0,1,0,0,1,0,0,2,1,0,0,0,0,0
11616,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1
11617,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1
11618,1,1,2,1,0,1,0,0,0,0,0,0,0,0,1
11619,1,1,2,1,0,1,0,0,0,0,0,0,0,0,1
11620,1,1,2,1,0,1,0,0,0,0,0,0,0,0,1
11621,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0
11622,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0
11623,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1
11624,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1
11625,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1
11626,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1
11627,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1
11628,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1
11629,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1
11630,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1
11631,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1
11632,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1
11633,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1
11634,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1
11635,1,1,2,0,1,1,0,0,0,0,0,0,0,0,1
11636,1,1,2,0,1,1,0,0,0,0,0,0,0,0,1
11637,1,1,2,0,1,1,0,0,0,0,0,0,0,0,1
11638,1,1,3,1,0,1,0,0,0,0,0,0,0,0,1
11639,1,1,3,1,0,1,0,0,0,0,0,0,0,0,1
11640,1,1,3,1,0,1,0,0,0,0,0,0,0,0,1
11641,1,1,3,1,0,1,0,0,0,0,0,0,0,0,1
11642,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0
11643,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0
11644,0,0,2,0,2,1,0,0,0,0,0,0,0,0,1
11645,1,1,2,0,1,1,0,0,0,0,0,0,0,0,1
11646,1,1,2,0,1,1,0,0,0,0,0,0,0,0,1
11647,1,1,2,0,1,1,0,0,0,0,0,0,0,0,1
11648,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
11649,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
11650,1,1,2,1,1,4,0,0,0,0,0,0,0,0,1
11651,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0
11652,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0
11653,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0
11654,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0
