,accelerometer_X,accelerometer_Y,accelerometer_Z,BVP,EDA,heart_rate,IBI_0,IBI_1,temp,Subject,Label
39235,-7.0,39.0,51.0,-19.65,0.572755,111.27,722.09375,0.53125,25.01,S29,0
39236,-8.0,39.0,51.0,-17.22,0.575318,111.38,722.640625,0.546875,25.01,S29,0
39237,-7.0,39.0,51.0,-14.64,0.576599,111.5,723.1875,0.546875,24.99,S29,0
39238,-7.0,39.0,51.0,-11.97,0.579162,111.62,723.765625,0.578125,24.99,S29,0
39239,-7.0,39.0,51.0,-9.24,0.579162,111.77,724.3125,0.546875,24.99,S29,0
39240,-7.0,39.0,51.0,-6.5,0.581724,111.93,724.84375,0.53125,24.99,S29,0
39241,-7.0,39.0,51.0,-3.76,0.581724,112.1,725.390625,0.546875,25.01,S29,0
39242,-7.0,39.0,51.0,-1.03,0.585568,112.27,725.921875,0.53125,25.01,S29,0
39243,-7.0,39.0,51.0,1.69,0.58685,112.4,726.4375,0.515625,25.01,S29,0
39244,-7.0,39.0,51.0,4.41,0.588131,112.52,726.96875,0.53125,25.01,S29,0
39245,-7.0,39.0,51.0,7.13,0.588131,112.63,727.53125,0.5625,25.01,S29,0
39246,-7.0,39.0,51.0,9.88,0.591975,112.75,728.03125,0.5,25.01,S29,0
39247,-7.0,39.0,51.0,12.68,0.591975,112.88,728.59375,0.5625,25.01,S29,0
39248,-7.0,39.0,51.0,15.51,0.589412,112.97,729.15625,0.5625,25.01,S29,0
39249,-7.0,39.0,51.0,18.34,0.589412,113.03,729.6875,0.53125,25.01,S29,0
39250,-7.0,39.0,51.0,21.16,0.579162,113.1,730.234375,0.546875,25.01,S29,0
39251,-7.0,39.0,51.0,23.98,0.553535,113.18,730.78125,0.546875,25.01,S29,0
39252,-7.0,39.0,51.0,26.83,0.540722,113.27,731.296875,0.515625,25.01,S29,0
39253,-7.0,39.0,51.0,29.75,0.544566,113.33,731.828125,0.53125,25.01,S29,0
39254,-7.0,39.0,51.0,32.79,0.547128,113.42,732.34375,0.515625,25.01,S29,0
39255,-7.0,39.0,51.0,36.02,0.557379,113.55,732.875,0.53125,25.01,S29,0
39256,-7.0,39.0,51.0,39.54,0.55866,113.72,733.40625,0.53125,25.01,S29,0
39257,-7.0,39.0,50.0,43.28,0.593256,113.9,734.0,0.59375,25.01,S29,0
39258,-7.0,39.0,51.0,47.23,0.680387,114.08,734.578125,0.578125,25.01,S29,0
39259,-7.0,39.0,51.0,51.37,0.65759,114.25,735.09375,0.515625,25.01,S29,0
39260,-7.0,39.0,51.0,55.7,0.63837,114.43,735.625,0.53125,25.01,S29,0
39261,-7.0,39.0,51.0,60.22,0.603774,114.62,739.296875,0.546875,25.03,S29,0
39262,-7.0,39.0,51.0,64.94,0.533301,114.8,739.828125,0.53125,25.03,S29,0
39263,-7.0,39.0,51.0,69.89,0.475641,114.98,740.359375,0.53125,25.03,S29,0
39264,-7.0,39.0,51.0,75.08,0.460265,114.87,740.875,0.515625,25.03,S29,0
39265,-7.0,39.0,50.0,80.62,0.444889,114.17,741.390625,0.515625,25.01,S29,0
39266,-7.0,39.0,51.0,86.31,0.411574,113.48,741.921875,0.53125,25.01,S29,0
39267,-7.0,39.0,51.0,92.08,0.401323,112.92,742.421875,0.5,25.01,S29,0
39268,-7.0,39.0,51.0,97.86,0.398761,112.3,742.9375,0.515625,25.01,S29,0
39269,-7.0,39.0,51.0,103.65,0.394917,111.7,743.46875,0.53125,25.01,S29,0
39270,-7.0,39.0,50.0,109.43,0.38851,111.07,744.0,0.53125,25.01,S29,0
39271,-8.0,39.0,50.0,115.21,0.400042,110.45,744.5,0.5,25.01,S29,0
39272,-7.0,39.0,51.0,121.02,0.493579,109.82,745.015625,0.515625,25.01,S29,0
39273,-7.0,39.0,50.0,126.87,0.526894,109.17,745.53125,0.515625,25.03,S29,0
39274,-7.0,39.0,51.0,132.84,0.489735,108.52,746.0625,0.53125,25.03,S29,0
39275,-7.0,39.0,51.0,138.64,0.517925,107.85,746.578125,0.515625,25.03,S29,0
39276,-7.0,39.0,51.0,144.03,0.510237,107.18,750.09375,0.515625,25.03,S29,0
39277,-7.0,39.0,51.0,148.81,0.530738,106.5,750.625,0.53125,25.03,S29,0
39278,-7.0,39.0,51.0,152.72,0.476922,105.85,751.125,0.5,25.03,S29,0
39279,-7.0,39.0,50.0,155.46,0.460265,105.22,751.640625,0.515625,25.03,S29,0
39280,-7.0,39.0,51.0,156.65,0.466671,104.58,752.15625,0.515625,25.03,S29,0
39281,-7.0,39.0,51.0,155.79,0.482047,103.95,756.03125,0.53125,25.03,S29,0
39282,-7.0,39.0,51.0,152.13,0.493579,103.28,756.5625,0.53125,25.03,S29,0
39283,-7.0,39.0,51.0,147.0,0.506393,102.58,760.6875,0.53125,25.03,S29,0
39284,-7.0,39.0,51.0,140.86,0.507674,101.87,761.21875,0.53125,25.03,S29,0
39285,-7.0,39.0,51.0,133.99,0.517925,101.13,761.734375,0.515625,25.05,S29,0
39286,-7.0,39.0,51.0,126.59,0.514081,100.42,762.171875,0.4375,25.05,S29,0
39287,-7.0,39.0,51.0,118.82,0.499986,99.68,762.765625,0.59375,25.05,S29,0
39288,-7.0,39.0,51.0,110.8,0.492298,98.95,763.296875,0.53125,25.05,S29,0
39289,-7.0,39.0,51.0,102.67,0.525613,98.25,763.8125,0.515625,25.03,S29,0
39290,-7.0,39.0,50.0,94.59,0.592242,97.53,766.375,0.515625,25.03,S29,0
39291,-7.0,39.0,51.0,86.73,0.640932,96.83,766.921875,0.546875,25.03,S29,0
39292,-7.0,39.0,51.0,79.33,0.642214,96.18,773.21875,0.515625,25.03,S29,0
39293,-7.0,39.0,51.0,72.31,0.626838,95.37,773.734375,0.515625,25.05,S29,0
39294,-7.0,39.0,51.0,65.64,0.549958,94.58,774.265625,0.53125,25.05,S29,0
39295,-7.0,39.0,51.0,59.36,0.515362,93.82,774.796875,0.53125,25.05,S29,0
39296,-7.0,39.0,51.0,53.5,0.506393,93.08,775.28125,0.484375,25.05,S29,0
39297,-7.0,39.0,51.0,48.08,0.505111,92.35,775.765625,0.484375,25.03,S29,0
39298,-7.0,39.0,50.0,43.13,0.491017,91.7,776.3125,0.546875,25.03,S29,0
39299,-7.0,39.0,51.0,38.66,0.492298,90.9,776.84375,0.53125,25.03,S29,0
39300,-7.0,39.0,51.0,34.7,0.489735,90.18,777.40625,0.5625,25.03,S29,0
39301,-7.0,39.0,51.0,31.28,0.488454,89.43,781.65625,0.515625,25.05,S29,0
39302,-7.0,39.0,50.0,28.18,0.488454,88.63,788.515625,0.484375,25.05,S29,0
39303,-6.0,39.0,51.0,25.28,0.489735,87.82,789.015625,0.5,25.05,S29,0
39304,-7.0,39.0,50.0,22.47,0.485891,87.02,799.578125,0.484375,25.05,S29,0
39305,-7.0,39.0,51.0,19.69,0.483329,86.32,800.234375,0.65625,25.07,S29,0
39306,-7.0,39.0,51.0,16.91,0.480766,85.63,804.671875,0.515625,25.07,S29,0
39307,-7.0,39.0,51.0,14.13,0.482047,84.9,805.1875,0.515625,25.07,S29,0
39308,-7.0,39.0,51.0,11.4,0.482047,84.18,805.71875,0.53125,25.07,S29,0
39309,-7.0,39.0,51.0,8.77,0.480766,83.48,806.25,0.53125,25.05,S29,0
39310,-7.0,39.0,51.0,6.33,0.482047,82.85,806.828125,0.578125,25.05,S29,0
39311,-7.0,39.0,51.0,4.06,0.479485,82.23,807.375,0.546875,25.05,S29,0
39312,-7.0,39.0,51.0,1.95,0.480766,81.7,807.890625,0.515625,25.05,S29,0
39313,-7.0,39.0,51.0,0.04,0.482047,81.28,808.46875,0.578125,25.05,S29,0
39314,-7.0,39.0,50.0,-1.62,0.483329,80.8,809.015625,0.546875,25.05,S29,0
39315,-7.0,39.0,51.0,-2.99,0.479485,80.38,809.515625,0.5,25.05,S29,0
39316,-7.0,39.0,51.0,-4.02,0.478203,79.9,810.078125,0.5625,25.05,S29,0
39317,-7.0,39.0,51.0,-4.72,0.478203,79.38,810.75,0.671875,25.05,S29,0
39318,-7.0,39.0,51.0,-5.08,0.479485,78.88,811.296875,0.546875,25.05,S29,0
39319,-7.0,39.0,51.0,-5.12,0.479485,78.33,811.828125,0.53125,25.05,S29,0
39320,-7.0,39.0,51.0,-4.96,0.478203,77.8,812.359375,0.53125,25.05,S29,0
39321,-7.0,39.0,51.0,-4.67,0.476922,76.98,817.59375,0.515625,25.03,S29,0
39322,-7.0,39.0,51.0,-4.32,0.476922,76.17,818.140625,0.546875,25.03,S29,0
39323,-6.0,39.0,51.0,-3.97,0.476922,75.43,818.65625,0.515625,25.03,S29,0
39324,-7.0,39.0,51.0,-3.68,0.476922,75.03,819.203125,0.546875,25.03,S29,0
39325,-7.0,39.0,51.0,-3.49,0.476922,75.25,819.734375,0.53125,25.01,S29,0
39326,-7.0,39.0,51.0,-3.47,0.474359,75.35,820.265625,0.53125,25.01,S29,0
39327,-7.0,39.0,51.0,-3.67,0.471797,75.27,822.9375,0.53125,25.01,S29,0
39328,-6.0,39.0,51.0,-4.15,0.475641,75.37,823.4375,0.5,25.01,S29,0
39329,-7.0,39.0,51.0,-4.95,0.473078,75.33,823.96875,0.53125,25.07,S29,0
39330,-7.0,39.0,51.0,-6.07,0.473078,75.38,824.46875,0.5,25.07,S29,0
39331,-7.0,39.0,50.0,-7.44,0.471797,75.47,824.984375,0.515625,25.07,S29,0
39332,-6.0,39.0,51.0,-8.98,0.473078,75.55,825.46875,0.484375,25.07,S29,0
39333,-7.0,39.0,51.0,-10.6,0.474359,75.63,826.015625,0.546875,25.03,S29,0
39334,-7.0,39.0,51.0,-12.2,0.471797,75.68,826.53125,0.515625,25.03,S29,0
39335,-7.0,39.0,50.0,-13.75,0.471797,75.73,827.03125,0.5,25.03,S29,0
39336,-7.0,39.0,50.0,-15.23,0.469234,75.78,827.5625,0.53125,25.03,S29,0
39337,-7.0,39.0,50.0,-16.67,0.470515,75.87,828.09375,0.53125,25.03,S29,0
39338,-7.0,39.0,50.0,-18.08,0.469234,75.93,828.625,0.53125,25.03,S29,0
39339,-7.0,39.0,51.0,-19.47,0.470515,75.95,829.203125,0.578125,25.03,S29,0
39340,-7.0,39.0,51.0,-20.75,0.469234,75.95,829.734375,0.53125,25.03,S29,0
39341,-7.0,39.0,51.0,-21.86,0.470515,76.0,830.28125,0.546875,25.03,S29,0
39342,-7.0,39.0,50.0,-22.72,0.469234,76.07,830.78125,0.5,25.03,S29,0
39343,-7.0,39.0,51.0,-23.35,0.469234,76.13,831.3125,0.53125,25.03,S29,0
39344,-7.0,39.0,51.0,-23.86,0.466671,76.17,831.8125,0.5,25.03,S29,0
39345,-6.0,39.0,51.0,-24.45,0.467953,76.22,832.296875,0.484375,25.01,S29,0
39346,-6.0,39.0,50.0,-25.32,0.466671,76.23,832.828125,0.53125,25.01,S29,0
39347,-7.0,40.0,50.0,-26.61,0.467953,76.22,833.328125,0.5,25.01,S29,0
39348,-7.0,39.0,50.0,-28.31,0.466671,76.27,833.828125,0.5,25.01,S29,0
39349,-7.0,40.0,50.0,-30.24,0.464109,76.23,834.34375,0.515625,25.01,S29,0
39350,-6.0,39.0,50.0,-32.22,0.462827,76.25,834.859375,0.515625,25.01,S29,0
39351,-7.0,39.0,50.0,-34.07,0.461546,76.1,835.390625,0.53125,25.01,S29,0
39352,-7.0,39.0,51.0,-35.81,0.461546,75.92,835.953125,0.5625,25.01,S29,0
39353,-7.0,39.0,51.0,-37.69,0.450014,76.02,836.46875,0.515625,25.03,S29,0
39354,-7.0,39.0,51.0,-40.11,0.419262,76.03,837.0,0.53125,25.03,S29,0
39355,-7.0,39.0,51.0,-43.51,0.424387,76.0,837.546875,0.546875,25.03,S29,0
39356,-7.0,39.0,50.0,-48.23,0.42695,75.93,838.078125,0.53125,25.03,S29,0
39357,-7.0,39.0,51.0,-54.33,0.429513,75.92,846.859375,0.53125,24.99,S29,0
39358,-6.0,39.0,50.0,-61.64,0.432075,75.72,878.453125,0.546875,24.99,S29,0
39359,-7.0,39.0,50.0,-69.81,0.443607,75.65,881.9375,0.5625,24.99,S29,0
39360,-7.0,39.0,51.0,-78.6,0.447451,75.63,882.484375,0.546875,24.99,S29,0
39361,-7.0,39.0,51.0,-88.01,0.448733,75.65,883.046875,0.5625,25.03,S29,0
39362,-7.0,39.0,51.0,-98.32,0.452577,75.72,883.609375,0.5625,25.03,S29,0
39363,-7.0,39.0,50.0,-110.07,0.448733,75.85,884.125,0.515625,25.03,S29,0
39364,-7.0,39.0,51.0,-123.78,0.447451,75.98,884.6875,0.5625,25.03,S29,0
39365,-7.0,39.0,51.0,-139.73,0.452577,76.0,885.171875,0.484375,24.99,S29,0
39366,-7.0,39.0,51.0,-157.87,0.448733,76.02,885.6875,0.515625,24.99,S29,0
39367,-7.0,39.0,50.0,-177.75,0.448733,76.12,886.171875,0.484375,24.99,S29,0
39368,-7.0,39.0,51.0,-198.89,0.451295,76.23,891.78125,0.53125,24.99,S29,0
39369,-7.0,39.0,51.0,-220.84,0.450014,76.32,892.3125,0.53125,25.01,S29,0
39370,-7.0,39.0,51.0,-243.49,0.44617,76.27,892.84375,0.53125,25.01,S29,0
39371,-7.0,39.0,51.0,-266.96,0.44617,76.17,893.390625,0.546875,25.01,S29,0
39372,-7.0,39.0,50.0,-291.5,0.448733,75.97,893.9375,0.546875,25.01,S29,0
39373,-7.0,39.0,51.0,-317.35,0.450014,75.65,898.203125,0.53125,25.03,S29,0
39374,-7.0,39.0,51.0,-344.86,0.447451,75.38,898.734375,0.53125,25.03,S29,0
39375,-6.0,39.0,50.0,-374.58,0.447451,75.13,899.25,0.515625,25.03,S29,0
39376,-7.0,39.0,50.0,-407.17,0.448733,74.97,899.8125,0.5625,25.03,S29,0
39377,-7.0,39.0,50.0,-442.87,0.448733,74.83,900.34375,0.53125,25.01,S29,0
39378,-7.0,39.0,51.0,-480.75,0.448733,74.62,900.890625,0.546875,25.01,S29,0
39379,-7.0,39.0,50.0,-518.2,0.456421,74.48,901.3125,0.421875,25.01,S29,0
39380,-7.0,39.0,50.0,-551.06,0.455139,74.28,904.3125,0.5625,25.01,S29,0
39381,-7.0,39.0,50.0,-574.77,0.453858,74.33,904.875,0.5625,25.03,S29,0
39382,-7.0,39.0,50.0,-585.76,0.453858,74.4,905.3125,0.4375,25.03,S29,0
39383,-7.0,39.0,50.0,-582.59,0.455139,74.53,905.953125,0.640625,25.03,S29,0
39384,-7.0,39.0,51.0,-566.2,0.452577,74.63,906.5,0.546875,25.03,S29,0
39385,-7.0,39.0,51.0,-539.19,0.457702,74.7,907.015625,0.515625,25.03,S29,0
39386,-7.0,40.0,50.0,-504.84,0.457702,74.83,907.515625,0.5,25.03,S29,0
39387,-6.0,39.0,51.0,-466.18,0.460265,75.13,908.046875,0.53125,25.03,S29,0
39388,-7.0,39.0,50.0,-425.7,0.46539,75.27,908.546875,0.5,25.03,S29,0
39389,-7.0,39.0,51.0,-385.3,0.496142,75.48,909.078125,0.53125,24.99,S29,0
39390,-7.0,39.0,51.0,-346.31,0.497423,75.65,909.59375,0.515625,24.99,S29,0
39391,-7.0,39.0,51.0,-309.16,0.497423,75.73,910.109375,0.515625,24.99,S29,0
39392,-7.0,39.0,51.0,-273.2,0.494861,75.58,910.625,0.515625,24.99,S29,0
39393,-7.0,39.0,51.0,-236.83,0.493579,75.42,911.1875,0.5625,25.01,S29,0
39394,-7.0,39.0,51.0,-198.3,0.493579,75.38,917.234375,0.65625,25.01,S29,0
39395,-7.0,39.0,50.0,-156.57,0.492298,75.37,922.296875,0.515625,25.01,S29,0
39396,-7.0,39.0,51.0,-112.07,0.491017,75.35,922.796875,0.5,25.01,S29,0
39397,-7.0,39.0,51.0,-66.41,0.491017,75.28,923.3125,0.515625,25.01,S29,0
39398,-7.0,39.0,51.0,-21.51,0.489735,75.15,923.96875,0.65625,25.01,S29,0
39399,-7.0,39.0,51.0,21.2,0.491017,75.12,927.5,0.5,25.01,S29,0
39400,-6.0,39.0,51.0,61.18,0.489735,75.17,928.046875,0.546875,25.01,S29,0
39401,-7.0,39.0,51.0,98.33,0.487173,75.22,928.5625,0.515625,25.03,S29,0
39402,-7.0,40.0,51.0,132.4,0.480766,75.32,929.09375,0.53125,25.03,S29,0
39403,-7.0,39.0,51.0,162.38,0.480766,75.42,929.578125,0.484375,25.03,S29,0
39404,-7.0,39.0,50.0,186.82,0.476922,75.6,930.09375,0.515625,25.03,S29,0
39405,-7.0,39.0,50.0,204.29,0.478203,75.82,930.609375,0.515625,25.03,S29,0
39406,-7.0,39.0,51.0,214.15,0.480766,76.05,931.09375,0.484375,25.03,S29,0
39407,-7.0,39.0,51.0,216.6,0.478203,76.35,931.625,0.53125,25.03,S29,0
39408,-7.0,39.0,50.0,212.29,0.475641,76.53,932.15625,0.53125,25.03,S29,0
39409,-7.0,39.0,50.0,202.07,0.474359,76.8,932.625,0.46875,24.99,S29,0
39410,-7.0,39.0,51.0,186.83,0.475641,77.02,933.140625,0.515625,24.99,S29,0
39411,-7.0,39.0,51.0,168.27,0.473078,77.4,933.65625,0.515625,24.99,S29,0
39412,-7.0,39.0,50.0,149.37,0.475641,77.77,934.15625,0.5,24.99,S29,0
39413,-7.0,39.0,51.0,134.12,0.476922,78.03,934.640625,0.484375,25.03,S29,0
39414,-7.0,39.0,51.0,125.94,0.475641,78.33,935.125,0.484375,25.03,S29,0
39415,-7.0,39.0,50.0,125.63,0.471797,78.67,935.625,0.5,25.03,S29,0
39416,-7.0,39.0,51.0,130.21,0.473078,79.03,936.171875,0.546875,25.03,S29,0
39417,-7.0,39.0,50.0,133.57,0.474359,79.38,939.84375,0.5,25.01,S29,0
39418,-7.0,39.0,50.0,129.29,0.470515,79.82,940.453125,0.609375,25.01,S29,0
39419,-7.0,39.0,51.0,114.08,0.470515,80.27,940.984375,0.53125,25.01,S29,0
39420,-7.0,39.0,51.0,90.13,0.470515,80.6,941.515625,0.53125,25.01,S29,0
39421,-6.0,39.0,51.0,64.72,0.471797,80.92,947.21875,0.53125,25.03,S29,0
39422,-7.0,39.0,50.0,47.0,0.473078,81.23,947.765625,0.546875,25.03,S29,0
39423,-7.0,39.0,50.0,43.52,0.470515,81.48,948.28125,0.515625,25.03,S29,0
39424,-7.0,39.0,51.0,55.02,0.470515,81.72,948.84375,0.5625,25.03,S29,0
39425,-7.0,39.0,51.0,76.09,0.469234,81.97,949.375,0.53125,25.03,S29,0
39426,-7.0,39.0,50.0,98.05,0.469234,82.2,949.90625,0.53125,25.03,S29,0
39427,-7.0,39.0,50.0,113.27,0.471797,82.32,950.46875,0.5625,25.03,S29,0
39428,-7.0,39.0,51.0,118.57,0.474359,82.48,953.53125,0.46875,25.03,S29,0
39429,-7.0,39.0,50.0,116.22,0.471797,82.67,954.046875,0.515625,25.05,S29,0
39430,-7.0,39.0,50.0,111.91,0.473078,82.92,954.546875,0.5,25.05,S29,0
39431,-7.0,39.0,51.0,111.38,0.485891,83.18,955.046875,0.5,25.05,S29,0
39432,-7.0,39.0,50.0,117.54,0.487173,83.52,955.546875,0.5,25.05,S29,0
39433,-7.0,39.0,51.0,129.5,0.48461,83.82,956.0625,0.515625,25.03,S29,0
39434,-7.0,40.0,50.0,143.68,0.483329,84.15,956.578125,0.515625,25.03,S29,0
39435,-7.0,39.0,50.0,156.05,0.507674,84.37,957.09375,0.515625,25.03,S29,0
39436,-7.0,39.0,51.0,164.14,0.462827,84.53,957.609375,0.515625,25.03,S29,0
39437,-7.0,39.0,50.0,167.52,0.467953,84.68,958.15625,0.546875,25.03,S29,0
39438,-6.0,39.0,50.0,167.12,0.475641,84.9,958.640625,0.484375,25.03,S29,0
39439,-6.0,39.0,51.0,163.75,0.471797,85.2,959.15625,0.515625,25.03,S29,0
39440,-7.0,39.0,50.0,157.31,0.474359,85.52,959.640625,0.484375,25.03,S29,0
39441,-7.0,39.0,51.0,147.05,0.474359,85.87,960.140625,0.5,25.01,S29,0
39442,-7.0,39.0,51.0,132.62,0.476922,86.22,963.109375,0.515625,25.01,S29,0
39443,-7.0,39.0,50.0,115.07,0.479485,86.4,963.578125,0.46875,25.01,S29,0
39444,-6.0,39.0,50.0,96.95,0.487173,86.6,964.09375,0.515625,25.01,S29,0
39445,-6.0,39.0,51.0,81.37,0.447451,86.85,964.578125,0.484375,25.01,S29,0
39446,-7.0,39.0,50.0,70.63,0.483329,87.08,970.421875,0.484375,25.01,S29,0
39447,-7.0,39.0,50.0,65.21,0.575585,87.22,970.921875,0.5,25.01,S29,0
39448,-7.0,39.0,50.0,63.71,0.602492,87.38,971.453125,0.53125,25.01,S29,0
39449,-7.0,39.0,50.0,63.69,0.61018,87.62,975.90625,0.484375,25.05,S29,0
39450,-7.0,39.0,51.0,62.85,0.630682,87.65,976.40625,0.5,25.05,S29,0
39451,-7.0,39.0,50.0,59.96,0.639651,87.73,980.90625,0.515625,25.05,S29,0
39452,-7.0,39.0,50.0,55.16,0.642214,88.05,981.40625,0.5,25.05,S29,0
39453,-7.0,39.0,50.0,49.72,0.643495,88.35,981.921875,0.515625,25.01,S29,0
39454,-7.0,40.0,50.0,45.42,0.651183,88.55,982.359375,0.4375,25.01,S29,0
39455,-7.0,40.0,51.0,43.79,0.653746,88.72,982.90625,0.546875,25.01,S29,0
39456,-7.0,39.0,50.0,45.7,0.658871,89.02,983.453125,0.546875,25.01,S29,0
39457,-7.0,39.0,50.0,51.03,0.660152,89.33,1041.53125,0.625,25.03,S29,0
39458,-7.0,39.0,51.0,58.63,0.661434,89.7,1042.34375,0.8125,25.03,S29,1
39459,-7.0,39.0,50.0,66.65,0.66784,90.02,1043.140625,0.796875,25.03,S29,1
39460,-7.0,39.0,50.0,73.08,0.670403,90.25,1079.890625,0.640625,25.03,S29,0
39461,-7.0,39.0,50.0,76.38,0.671684,90.45,1080.609375,0.71875,25.01,S29,1
39462,-7.0,39.0,51.0,76.07,0.672966,90.6,1095.15625,0.578125,25.01,S29,0
39463,-7.0,39.0,50.0,72.8,0.671684,90.75,1095.828125,0.671875,25.01,S29,0
39464,-7.0,39.0,51.0,67.92,0.678091,90.83,1099.84375,0.5,25.01,S29,0
39465,-7.0,39.0,50.0,62.93,0.67681,90.88,1100.390625,0.546875,24.97,S29,0
39466,-7.0,39.0,51.0,58.91,0.681935,90.93,1100.796875,0.40625,24.97,S29,0
39467,-7.0,39.0,50.0,56.71,0.684498,90.97,1113.828125,0.859375,24.97,S29,1
39468,-7.0,39.0,50.0,57.07,0.683216,91.12,1114.796875,0.96875,24.97,S29,1
39469,-7.0,39.0,51.0,60.8,0.683216,91.25,1125.359375,0.546875,24.97,S29,0
39470,-7.0,39.0,50.0,68.4,0.684498,91.47,1125.875,0.515625,24.97,S29,0
39471,-7.0,39.0,51.0,79.43,0.688342,91.6,1126.375,0.5,24.97,S29,0
39472,-7.0,39.0,51.0,92.06,0.688342,91.77,1132.640625,0.546875,24.97,S29,0
39473,-7.0,39.0,50.0,103.32,0.689623,91.92,1133.15625,0.515625,24.93,S29,0
39474,-7.0,39.0,50.0,110.07,0.690904,92.07,1133.6875,0.53125,24.93,S29,0
39475,-7.0,39.0,51.0,110.5,0.690904,92.18,1134.15625,0.46875,24.93,S29,0
39476,-7.0,39.0,51.0,105.28,0.692186,92.3,1156.1875,0.546875,24.93,S29,0
39477,-7.0,40.0,50.0,97.5,0.690904,92.35,1156.78125,0.59375,24.89,S29,0
39478,-7.0,39.0,50.0,91.44,0.693467,92.38,1157.484375,0.703125,24.89,S29,1
39479,-7.0,39.0,51.0,90.55,0.697311,92.47,1158.03125,0.546875,24.89,S29,0
39480,-7.0,39.0,51.0,95.69,0.699874,92.55,1158.5625,0.53125,24.89,S29,0
39481,-6.0,40.0,50.0,104.65,0.698592,92.62,1159.15625,0.59375,24.95,S29,0
39482,-7.0,40.0,50.0,113.26,0.698592,92.7,1159.6875,0.53125,24.95,S29,0
39483,-7.0,39.0,50.0,117.26,0.699874,92.78,1160.234375,0.546875,24.95,S29,0
39484,-7.0,39.0,51.0,114.21,0.701155,92.93,1165.890625,0.484375,24.95,S29,0
39485,-7.0,39.0,50.0,104.29,0.702436,93.1,1166.421875,0.53125,24.93,S29,0
39486,-7.0,39.0,50.0,89.8,0.704999,93.27,1167.0,0.578125,24.93,S29,0
39487,-7.0,39.0,50.0,73.81,0.702436,93.5,1167.5625,0.5625,24.93,S29,0
39488,-7.0,39.0,51.0,58.71,0.707562,93.63,1168.09375,0.53125,24.93,S29,0
39489,-7.0,39.0,50.0,45.62,0.70628,93.72,1168.65625,0.5625,24.89,S29,0
39490,-7.0,39.0,51.0,34.41,0.70628,93.88,1169.21875,0.5625,24.89,S29,0
39491,-7.0,39.0,50.0,24.41,0.704999,94.1,1169.75,0.53125,24.89,S29,0
39492,-7.0,39.0,51.0,15.1,0.70628,94.18,1170.296875,0.546875,24.89,S29,0
39493,-7.0,39.0,50.0,6.27,0.708843,94.27,1170.71875,0.421875,24.93,S29,0
39494,-7.0,39.0,51.0,-2.11,0.710124,94.33,1171.140625,0.421875,24.93,S29,0
39495,-7.0,39.0,51.0,-10.14,0.708843,94.42,1176.5,0.5,24.93,S29,0
39496,-7.0,39.0,50.0,-18.2,0.707562,94.5,1183.875,0.5625,24.93,S29,0
39497,-6.0,39.0,51.0,-26.9,0.708843,94.63,1191.984375,0.546875,24.91,S29,0
39498,-7.0,40.0,51.0,-36.83,0.70628,94.83,1192.546875,0.5625,24.91,S29,0
39499,-7.0,39.0,50.0,-48.11,0.708843,94.97,1193.109375,0.5625,24.91,S29,0
39500,-7.0,39.0,51.0,-60.19,0.712687,95.08,1193.671875,0.5625,24.91,S29,0
39501,-7.0,39.0,50.0,-71.69,0.712687,95.18,1194.21875,0.546875,24.91,S29,0
39502,-7.0,39.0,50.0,-80.61,0.712687,95.28,1194.828125,0.609375,24.91,S29,0
39503,-7.0,39.0,51.0,-85.1,0.711406,95.42,1200.875,0.5625,24.91,S29,0
39504,-7.0,39.0,50.0,-84.22,0.716531,95.53,1201.421875,0.546875,24.91,S29,0
39505,-7.0,39.0,50.0,-78.69,0.712687,95.63,1229.8125,0.53125,24.89,S29,0
39506,-7.0,39.0,50.0,-71.02,0.71525,95.77,1230.375,0.5625,24.89,S29,0
39507,-7.0,39.0,51.0,-64.84,0.71525,95.88,1230.921875,0.546875,24.89,S29,0
39508,-6.0,39.0,51.0,-63.69,0.716531,95.98,1231.546875,0.625,24.89,S29,0
39509,-7.0,39.0,50.0,-69.62,0.716531,96.08,1232.15625,0.609375,24.89,S29,0
39510,-7.0,39.0,51.0,-82.35,0.71525,96.37,1232.75,0.59375,24.89,S29,0
39511,-7.0,39.0,50.0,-99.18,0.720375,96.65,1233.328125,0.578125,24.89,S29,0
39512,-7.0,39.0,51.0,-115.97,0.720375,96.95,1233.921875,0.59375,24.89,S29,0
39513,-6.0,39.0,51.0,-128.5,0.719094,97.25,1234.515625,0.59375,24.91,S29,0
39514,-7.0,39.0,50.0,-133.99,0.721656,97.5,1235.03125,0.515625,24.91,S29,0
39515,-7.0,39.0,51.0,-132.08,0.71525,97.82,1235.59375,0.5625,24.91,S29,0
39516,-7.0,39.0,51.0,-124.85,0.712687,98.05,1236.140625,0.546875,24.91,S29,0
39517,-7.0,39.0,51.0,-116.06,0.717812,98.32,1236.703125,0.5625,24.93,S29,0
39518,-7.0,39.0,51.0,-109.75,0.71525,98.58,1237.21875,0.515625,24.93,S29,0
39519,-7.0,39.0,50.0,-108.91,0.716531,98.83,1237.65625,0.4375,24.93,S29,0
39520,-7.0,39.0,50.0,-114.43,0.716531,99.1,1251.421875,0.546875,24.93,S29,0
39521,-7.0,39.0,50.0,-125.11,0.717812,99.32,1252.0,0.578125,24.93,S29,0
